dataset,partition,num_clients,seed,round,client_id,global_l1o_rob,l1o_rob_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_priv,l1o_priv_contribution,l1o_priv_abs_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,l1o_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,l1o_loss_contribution,l1o_acc_contribution,global_l1o_loss,global_l1o_acc,acc_contribution
adult,noniid,20,42,2,10,0.9885198075545092,0.0027454191831303,0.508392118705911,0.1521699767952977,0.8882044780268091,0.0689096509589693,0.8799927780172163,0.0405129937448311,,0.9252553032461852,0.0375259518613481,0.0375259518613481,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0346410870552063,-0.0080868052001228,0.3544929325580597,0.8416419285494933,-0.0080868052001228
adult,noniid,20,42,2,11,0.9885198075545092,0.0027014023953322,0.508392118705911,0.1464207968599054,0.8882044780268091,0.0660204046901856,0.8799927780172163,0.075562906964554,,0.9252553032461852,0.0384350861867983,0.0384350861867983,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0331918597221374,-0.0078820759545501,0.3544929325580597,0.8416419285494933,-0.0078820759545501
adult,noniid,20,42,2,12,0.9885198075545092,0.0024843893950251,0.508392118705911,0.141150947198137,0.8882044780268091,0.0629525157464606,0.8799927780172163,0.0415380493657469,,0.9252553032461852,0.033840232282609,0.033840232282609,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0340201258659362,-0.0076773467089773,0.3544929325580597,0.8416419285494933,-0.0076773467089773
adult,noniid,20,42,2,13,0.9885198075545092,0.0020165830688914,0.508392118705911,0.1353800705131398,0.8882044780268091,0.0566867385586433,0.8799927780172163,0.0559820149331966,,0.9252553032461852,0.0305429565475863,0.0305429565475863,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0320487916469574,-0.0079844405773364,0.3544929325580597,0.8416419285494933,-0.0079844405773364
adult,noniid,20,42,2,14,0.9885198075545092,0.0023953321732009,0.508392118705911,0.1480740847341003,0.8882044780268091,0.0652383761716481,0.8799927780172163,0.0756502696595184,,0.9252553032461852,0.0340381786117497,0.0340381786117497,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0339888334274292,-0.0080868052001228,0.3544929325580597,0.8416419285494933,-0.0080868052001228
adult,noniid,20,42,2,15,0.9885198075545092,0.001313338110349,0.508392118705911,0.1267862441422899,0.8882044780268091,0.0550204784352432,0.8799927780172163,0.0097904460156788,,0.9252553032461852,0.0351457680736372,0.0351457680736372,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0300522744655609,-0.008700992936841,0.3544929325580597,0.8416419285494933,-0.008700992936841
adult,noniid,20,42,2,16,0.9885198075545092,0.0073057631282629,0.508392118705911,0.2063964466693637,0.8882044780268091,0.0980803594220656,0.8799927780172163,0.0678749898076855,,0.9252553032461852,0.0593586108409941,0.0593586108409941,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0369020998477935,-0.009827003787491,0.3544929325580597,0.8416419285494933,-0.009827003787491
adult,noniid,20,42,2,17,0.9885198075545092,0.004759954959566,0.508392118705911,0.1804403114769952,0.8882044780268091,0.079587037131582,0.8799927780172163,0.0570012463744482,,0.9252553032461852,0.0427499397764876,0.0427499397764876,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0368734896183013,-0.0079844405773364,0.3544929325580597,0.8416419285494933,-0.0079844405773364
adult,noniid,20,42,2,18,0.9885198075545092,0.0016419285494932,0.508392118705911,0.1266768693684019,0.8882044780268091,0.0543962454311154,0.8799927780172163,0.0405945322601313,,0.9252553032461852,0.0312819148917862,0.0312819148917862,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0310713946819305,-0.0081891698229091,0.3544929325580597,0.8416419285494933,-0.0081891698229091
adult,noniid,20,42,2,19,0.9885198075545092,-0.0004657590336779,0.508392118705911,0.061151073207363,0.8882044780268091,0.02706580706402,0.8799927780172163,-0.0081130822723618,,0.9252553032461852,0.0194002889368585,0.0194002889368585,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0151968896389007,-0.0042993141570273,0.3544929325580597,0.8416419285494933,-0.0042993141570273
