dataset,partition,num_clients,seed,round,client_id,global_gtg_rob,gtg_rob_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_priv,gtg_priv_contribution,gtg_priv_abs_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,gtg_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,gtg_loss_contribution,gtg_acc_contribution,global_gtg_loss,global_gtg_acc,acc_contribution
adult,iid,20,42,4,0,0.9841386016992528,0.0,0.8906771578445398,0.0,0.8108603685652866,0.0,0.856698971449871,0.0,,0.9112853860523816,0.0,0.0,0.8578155389497389,0.72,0.6297608503100088,0.671863926293409,0.2993791103363037,-0.000887250666197,0.0,0.2993791103363037,0.8578155389497389,0.0
adult,iid,20,42,4,1,0.9841386016992528,0.0,0.8906771578445398,0.0138746099368892,0.8108603685652866,0.0,0.856698971449871,0.0,,0.9112853860523816,0.0133061803655178,0.0133061803655178,0.8578155389497389,0.72,0.6297608503100088,0.671863926293409,0.2993791103363037,0.0,0.0,0.2993791103363037,0.8578155389497389,0.0
adult,iid,20,42,4,2,0.9841386016992528,0.0,0.8906771578445398,0.0,0.8108603685652866,0.0,0.856698971449871,0.0,,0.9112853860523816,0.0,0.0,0.8578155389497389,0.72,0.6297608503100088,0.671863926293409,0.2993791103363037,0.0,0.0,0.2993791103363037,0.8578155389497389,0.0
adult,iid,20,42,4,3,0.9841386016992528,0.0,0.8906771578445398,0.0,0.8108603685652866,0.0,0.856698971449871,-0.0006420768067853,,0.9112853860523816,0.0,0.0,0.8578155389497389,0.72,0.6297608503100088,0.671863926293409,0.2993791103363037,0.0,0.0,0.2993791103363037,0.8578155389497389,0.0
adult,iid,20,42,4,4,0.9841386016992528,0.0,0.8906771578445398,0.0,0.8108603685652866,0.0,0.856698971449871,0.0,,0.9112853860523816,0.0,0.0,0.8578155389497389,0.72,0.6297608503100088,0.671863926293409,0.2993791103363037,0.0,0.0,0.2993791103363037,0.8578155389497389,0.0
adult,iid,20,42,4,5,0.9841386016992528,0.0,0.8906771578445398,0.0,0.8108603685652866,0.0,0.856698971449871,0.0,,0.9112853860523816,0.0,0.0,0.8578155389497389,0.72,0.6297608503100088,0.671863926293409,0.2993791103363037,0.0,0.0,0.2993791103363037,0.8578155389497389,0.0
adult,iid,20,42,4,6,0.9841386016992528,0.0,0.8906771578445398,0.0,0.8108603685652866,0.0,0.856698971449871,0.0,,0.9112853860523816,0.0061412771063449,0.0061412771063449,0.8578155389497389,0.72,0.6297608503100088,0.671863926293409,0.2993791103363037,-0.0012555533672616,0.0,0.2993791103363037,0.8578155389497389,0.0
adult,iid,20,42,4,7,0.9841386016992528,0.0,0.8906771578445398,0.0,0.8108603685652866,0.0,0.856698971449871,0.0,,0.9112853860523816,0.0088537483087719,0.0088537483087719,0.8578155389497389,0.72,0.6297608503100088,0.671863926293409,0.2993791103363037,0.0,0.0,0.2993791103363037,0.8578155389497389,0.0
adult,iid,20,42,4,8,0.9841386016992528,0.0,0.8906771578445398,0.0,0.8108603685652866,0.0,0.856698971449871,0.0,,0.9112853860523816,0.0,0.0,0.8578155389497389,0.72,0.6297608503100088,0.671863926293409,0.2993791103363037,-0.0006450081941623,0.0,0.2993791103363037,0.8578155389497389,0.0
adult,iid,20,42,4,9,0.9841386016992528,0.0,0.8906771578445398,0.0,0.8108603685652866,0.0,0.856698971449871,0.0,,0.9112853860523816,0.0,0.0,0.8578155389497389,0.72,0.6297608503100088,0.671863926293409,0.2993791103363037,0.0,0.0,0.2993791103363037,0.8578155389497389,0.0
