dataset,partition,num_clients,seed,round,client_id,global_l1o_rob,l1o_rob_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_priv,l1o_priv_contribution,l1o_priv_abs_contribution,accuracy,precision,recall,f1,loss,l1o_loss_contribution,l1o_acc_contribution,global_l1o_loss,global_l1o_acc,acc_contribution
imdb,noniid,20,107,4,3,0.5904739999999999,-0.02528,0.4337792642140468,-0.0609015868497829,0.8660444444444444,0.0052999999999998,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0006440877914428,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,4,0.5904739999999999,-0.01556,0.4337792642140468,-0.0431492317352311,0.8660444444444444,-0.0026666666666665,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0006178617477416,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,5,0.5904739999999999,-0.015414,0.4337792642140468,-0.0420925216260377,0.8660444444444444,0.0190444444444444,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0009231567382812,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,6,0.5904739999999999,-0.032298,0.4337792642140468,-0.0767152217340144,0.8660444444444444,-0.0029777777777777,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0010340809822082,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,7,0.5904739999999999,-0.0362040000000001,0.4337792642140468,-0.0835236255469235,0.8660444444444444,-0.0042222222222223,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0008916854858398,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,8,0.5904739999999999,-0.012662,0.4337792642140468,-0.0347081307439363,0.8660444444444444,-0.0026666666666668,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0013503432273864,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,9,0.5904739999999999,-0.029376,0.4337792642140468,-0.0687065312404985,0.8660444444444444,-0.0028666666666665,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0010472536087036,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,10,0.5904739999999999,-0.01704,0.4337792642140468,-0.0426125610149876,0.8660444444444444,-0.0014666666666667,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0015924572944641,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,11,0.5904739999999999,-0.003326,0.4337792642140468,-0.0138991834644008,0.8660444444444444,-0.0013111111111112,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0010311603546142,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,12,0.5904739999999999,-0.014322,0.4337792642140468,-0.0383357831377595,0.8660444444444444,-0.0026888888888889,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0010187625885009,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,13,0.5904739999999999,-0.0193160000000001,0.4337792642140468,-0.0520664541157479,0.8660444444444444,-0.0024888888888887,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0004613995552062,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,14,0.5904739999999999,-0.0087300000000001,0.4337792642140468,-0.0240898165658974,0.8660444444444444,-0.0015333333333333,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0010958909988403,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,15,0.5904739999999999,-0.01085,0.4337792642140468,-0.0289959891938524,0.8660444444444444,-0.0021333333333335,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0011561512947082,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,16,0.5904739999999999,-0.018994,0.4337792642140468,-0.0504685233965726,0.8660444444444444,-0.0022666666666666,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0008676648139953,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,17,0.5904739999999999,-0.017716,0.4337792642140468,-0.0476891438339588,0.8660444444444444,-0.0014222222222222,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0007293820381164,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,18,0.5904739999999999,-0.01086,0.4337792642140468,-0.0321617470219082,0.8660444444444444,-0.0025777777777777,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0005125403404235,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,4,19,0.5904739999999999,-0.01716,0.4337792642140468,-0.0457405097972525,0.8660444444444444,-0.0023555555555554,,0.5086,0.5086,1.0,0.6742675328118786,0.7319552898406982,0.0011537671089172,-0.0,0.7319552898406982,0.5086,-0.0
imdb,noniid,20,107,5,0,0.59204,-0.0011059999999999,0.4352529430480433,-0.0134187525898707,0.8574777777777778,-0.0349444444444444,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0049241781234741,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,1,0.59204,0.002946,0.4352529430480433,0.0047872250661545,0.8574777777777778,-0.0340555555555555,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0050277709960937,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,2,0.59204,0.0023259999999999,0.4352529430480433,0.0009357195644234,0.8574777777777778,-0.0339,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0045733451843261,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,3,0.59204,-0.005174,0.4352529430480433,-0.0231628985361151,0.8574777777777778,-0.0084888888888889,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.004789113998413,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,4,0.59204,0.0005399999999999,0.4352529430480433,-0.0053314725363722,0.8574777777777778,-0.0348555555555554,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0044348835945129,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,5,0.59204,-0.000502,0.4352529430480433,-0.0052928659188182,0.8574777777777778,-0.0345444444444442,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0046163201332092,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,6,0.59204,-0.0068899999999999,0.4352529430480433,-0.0310597021560721,0.8574777777777778,-0.0351666666666667,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0047137737274169,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,7,0.59204,-0.00972,0.4352529430480433,-0.0334554457668701,0.8574777777777778,-0.0168222222222222,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0047907829284667,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,8,0.59204,0.0002499999999999,0.4352529430480433,-0.00257257778529,0.8574777777777778,-0.0337,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.005397617816925,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,9,0.59204,-0.00555,0.4352529430480433,-0.0305095445470608,0.8574777777777778,-0.0346111111111111,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0050462484359741,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,10,0.59204,-0.0002639999999999,0.4352529430480433,-0.0077109828538091,0.8574777777777778,-0.033811111111111,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0060835480690002,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,11,0.59204,0.0024579999999999,0.4352529430480433,0.0064964663641054,0.8574777777777778,-0.0343444444444445,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0048012733459472,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,12,0.59204,0.000362,0.4352529430480433,-0.0063730732121193,0.8574777777777778,-0.033711111111111,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0045876502990722,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,13,0.59204,-0.0019479999999999,0.4352529430480433,-0.0127182611404383,0.8574777777777778,-0.0340555555555557,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0047070384025573,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,14,0.59204,0.002778,0.4352529430480433,0.0019627876076288,0.8574777777777778,-0.0342111111111111,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0046551823616027,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,15,0.59204,0.001358,0.4352529430480433,-0.0021659933981305,0.8574777777777778,-0.0346111111111111,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0048326253890991,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,16,0.59204,-0.0006579999999999,0.4352529430480433,-0.0107150621755936,0.8574777777777778,-0.0263222222222221,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0045682191848754,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,17,0.59204,-0.0006739999999999,0.4352529430480433,-0.0094804769779645,0.8574777777777778,-0.0342888888888888,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0045179724693298,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,18,0.59204,0.0010679999999999,0.4352529430480433,0.0029697342140062,0.8574777777777778,-0.0346333333333332,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.004554808139801,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,5,19,0.59204,-0.0004039999999999,0.4352529430480433,-0.0089029011078008,0.8574777777777778,-0.0102222222222223,,0.5086,0.5086,1.0,0.6742675328118786,0.7250475287437439,0.0048609972000122,-0.0,0.7250475287437439,0.5086,-0.0
imdb,noniid,20,107,6,0,0.606322,0.011854,0.4972101673899566,0.0498743557418773,0.9685444444444444,-0.0167888888888887,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0084665417671203,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,1,0.606322,0.00872,0.4972101673899566,0.0355757319563945,0.9685444444444444,-0.0149222222222222,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0082772374153137,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,2,0.606322,0.0105539999999999,0.4972101673899566,0.0369917586536071,0.9685444444444444,-0.0162777777777778,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0077006816864013,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,3,0.606322,0.0120519999999999,0.4972101673899566,0.0476460328943152,0.9685444444444444,0.0297333333333331,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0082370638847351,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,4,0.606322,0.01204,0.4972101673899566,0.046357454211662,0.9685444444444444,-0.0105444444444444,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0075927376747131,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,5,0.606322,0.011768,0.4972101673899566,0.0459679313651119,0.9685444444444444,-0.0150555555555556,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0076454877853393,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,6,0.606322,0.011874,0.4972101673899566,0.0465851673899566,0.9685444444444444,-0.0171666666666667,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0076971650123596,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,7,0.606322,0.012396,0.4972101673899566,0.0456275913949706,0.9685444444444444,0.0345555555555554,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0080031156539917,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,8,0.606322,0.0109719999999999,0.4972101673899566,0.0417339030399721,0.9685444444444444,-0.0141666666666666,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.008688747882843,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,9,0.606322,0.012336,0.4972101673899566,0.0464313511905796,0.9685444444444444,-0.0175666666666667,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0083191394805908,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,10,0.606322,0.01149,0.4972101673899566,0.0448366023884052,0.9685444444444444,0.0332333333333332,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.009672462940216,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,11,0.606322,0.0059519999999999,0.4972101673899566,0.0279119217759215,0.9685444444444444,-0.0148888888888887,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0078485608100891,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,12,0.606322,0.012862,0.4972101673899566,0.0467597169395061,0.9685444444444444,-0.0136555555555555,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0075016617774963,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,13,0.606322,0.0128479999999999,0.4972101673899566,0.0477684800450434,0.9685444444444444,-0.0122333333333333,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0082616806030273,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,14,0.606322,0.0104319999999999,0.4972101673899566,0.0360557212121094,0.9685444444444444,-0.014388888888889,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0075485706329345,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,15,0.606322,0.0107239999999999,0.4972101673899566,0.0394088593862194,0.9685444444444444,-0.0141666666666666,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0078319311141967,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,16,0.606322,0.0109879999999999,0.4972101673899566,0.0472101673899565,0.9685444444444444,0.0302888888888888,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0075975060462951,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,17,0.606322,0.01092,0.4972101673899566,0.046837958953232,0.9685444444444444,0.071411111111111,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.007644236087799,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,18,0.606322,0.009492,0.4972101673899566,0.0390203772239685,0.9685444444444444,-0.0137444444444443,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0079259276390075,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,6,19,0.606322,0.010754,0.4972101673899566,0.0457674121929351,0.9685444444444444,0.0243444444444445,,0.509,0.5088035214085634,1.0,0.6744463598992176,0.7094141840934753,0.0078577995300292,0.0003999999999999,0.7094141840934753,0.509,0.0003999999999999
imdb,noniid,20,107,7,0,0.6287860000000001,0.021476,0.5582255083179297,0.050926238244937,0.9106444444444444,-0.0007777777777777,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0112215280532836,0.0041999999999999,0.6867436766624451,0.514,0.0041999999999999
imdb,noniid,20,107,7,1,0.6287860000000001,0.01214,0.5582255083179297,0.0316673259415096,0.9106444444444444,0.0345999999999999,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0107257366180419,0.004,0.6867436766624451,0.514,0.004
imdb,noniid,20,107,7,2,0.6287860000000001,0.013508,0.5582255083179297,0.0340368983975377,0.9106444444444444,-0.0010666666666667,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0100938081741333,0.004,0.6867436766624451,0.514,0.004
imdb,noniid,20,107,7,3,0.6287860000000001,0.022774,0.5582255083179297,0.0614140901581969,0.9106444444444444,0.004233333333333,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0109166502952575,0.004,0.6867436766624451,0.514,0.004
imdb,noniid,20,107,7,4,0.6287860000000001,0.0185140000000001,0.5582255083179297,0.0416248381991359,0.9106444444444444,-0.0002666666666666,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0100173354148864,0.004,0.6867436766624451,0.514,0.004
imdb,noniid,20,107,7,5,0.6287860000000001,0.018564,0.5582255083179297,0.0430001733605606,0.9106444444444444,0.0161111111111111,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0099570751190185,0.0036,0.6867436766624451,0.514,0.0036
imdb,noniid,20,107,7,6,0.6287860000000001,0.0259260000000001,0.5582255083179297,0.0706992083479868,0.9106444444444444,-0.0003777777777778,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0099361538887023,0.0036,0.6867436766624451,0.514,0.0036
imdb,noniid,20,107,7,7,0.6287860000000001,0.0267220000000001,0.5582255083179297,0.0734134782427417,0.9106444444444444,0.0312666666666667,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0104694366455078,0.004,0.6867436766624451,0.514,0.004
imdb,noniid,20,107,7,8,0.6287860000000001,0.01797,0.5582255083179297,0.035901349296523,0.9106444444444444,0.0145333333333332,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0111743211746215,0.004,0.6867436766624451,0.514,0.004
imdb,noniid,20,107,7,9,0.6287860000000001,0.02387,0.5582255083179297,0.0672725529500165,0.9106444444444444,0.0003333333333332,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0108156204223632,0.004,0.6867436766624451,0.514,0.004
imdb,noniid,20,107,7,10,0.6287860000000001,0.019714,0.5582255083179297,0.0413099337979663,0.9106444444444444,0.0032333333333331,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0123177766799926,0.0041999999999999,0.6867436766624451,0.514,0.0041999999999999
imdb,noniid,20,107,7,11,0.6287860000000001,0.010188,0.5582255083179297,0.0291575292345707,0.9106444444444444,0.0002666666666666,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.010120689868927,0.004,0.6867436766624451,0.514,0.004
imdb,noniid,20,107,7,12,0.6287860000000001,0.018448,0.5582255083179297,0.0402596130682342,0.9106444444444444,0.0006888888888887,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0097116231918334,0.0036,0.6867436766624451,0.514,0.0036
imdb,noniid,20,107,7,13,0.6287860000000001,0.020772,0.5582255083179297,0.0489352250404395,0.9106444444444444,0.0459555555555555,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0110360980033874,0.0041999999999999,0.6867436766624451,0.514,0.0041999999999999
imdb,noniid,20,107,7,14,0.6287860000000001,0.0138139999999999,0.5582255083179297,0.0326512357298746,0.9106444444444444,0.013011111111111,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0097301006317138,0.0036,0.6867436766624451,0.514,0.0036
imdb,noniid,20,107,7,15,0.6287860000000001,0.015398,0.5582255083179297,0.0363667495285686,0.9106444444444444,-0.0005111111111113,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0101023912429809,0.0036,0.6867436766624451,0.514,0.0036
imdb,noniid,20,107,7,16,0.6287860000000001,0.0188920000000001,0.5582255083179297,0.0448190488420003,0.9106444444444444,-0.000288888888889,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0099024176597595,0.0036,0.6867436766624451,0.514,0.0036
imdb,noniid,20,107,7,17,0.6287860000000001,0.019118,0.5582255083179297,0.0430186956658615,0.9106444444444444,0.0319777777777776,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0100405812263488,0.0038,0.6867436766624451,0.514,0.0038
imdb,noniid,20,107,7,18,0.6287860000000001,0.015712,0.5582255083179297,0.0367794298865571,0.9106444444444444,-0.0005555555555556,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0105355978012084,0.004,0.6867436766624451,0.514,0.004
imdb,noniid,20,107,7,19,0.6287860000000001,0.01948,0.5582255083179297,0.0411627417122014,0.9106444444444444,0.0226666666666666,,0.514,0.5113750754982888,0.998820290994888,0.6764314247669774,0.6867436766624451,0.0100990533828735,0.004,0.6867436766624451,0.514,0.004
imdb,noniid,20,107,8,0,0.656516,0.0266699999999999,0.6325320012488292,0.0630035852875233,0.859977777777778,-0.0064888888888887,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0129069685935974,0.0177999999999999,0.659218430519104,0.5496,0.0177999999999999
imdb,noniid,20,107,8,1,0.656516,0.0134679999999999,0.6325320012488292,0.0359166166334445,0.859977777777778,-0.0038666666666664,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0121326446533203,0.0165999999999999,0.659218430519104,0.5496,0.0165999999999999
imdb,noniid,20,107,8,2,0.656516,0.0171199999999999,0.6325320012488292,0.0419711676601072,0.859977777777778,-0.0053999999999998,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.011494755744934,0.0153999999999999,0.659218430519104,0.5496,0.0153999999999999
imdb,noniid,20,107,8,3,0.656516,0.030702,0.6325320012488292,0.0733116114437317,0.859977777777778,-0.0085333333333332,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0125491619110107,0.0171999999999999,0.659218430519104,0.5496,0.0171999999999999
imdb,noniid,20,107,8,4,0.656516,0.024568,0.6325320012488292,0.0564713951882231,0.859977777777778,-0.0052888888888888,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0114538073539733,0.0153999999999999,0.659218430519104,0.5496,0.0153999999999999
imdb,noniid,20,107,8,5,0.656516,0.023742,0.6325320012488292,0.0571604513549863,0.859977777777778,-0.0057777777777774,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0113117694854736,0.0153999999999999,0.659218430519104,0.5496,0.0153999999999999
imdb,noniid,20,107,8,6,0.656516,0.0348319999999999,0.6325320012488292,0.0852044407830185,0.859977777777778,-0.0099111111111109,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0112112760543823,0.0153999999999999,0.659218430519104,0.5496,0.0153999999999999
imdb,noniid,20,107,8,7,0.656516,0.0380379999999999,0.6325320012488292,0.0897345064680359,0.859977777777778,-0.0107555555555554,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0119296312332153,0.016,0.659218430519104,0.5496,0.016
imdb,noniid,20,107,8,8,0.656516,0.0209559999999999,0.6325320012488292,0.0467566654734934,0.859977777777778,-0.0043999999999997,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0125993490219116,0.0171999999999999,0.659218430519104,0.5496,0.0171999999999999
imdb,noniid,20,107,8,9,0.656516,0.033974,0.6325320012488292,0.0795062373183319,0.859977777777778,-0.0085333333333332,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.012283444404602,0.0167999999999999,0.659218430519104,0.5496,0.0167999999999999
imdb,noniid,20,107,8,10,0.656516,0.0244959999999999,0.6325320012488292,0.0572061449287322,0.859977777777778,-0.0049333333333332,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0137811303138732,0.0197999999999999,0.659218430519104,0.5496,0.0197999999999999
imdb,noniid,20,107,8,11,0.656516,0.009228,0.6325320012488292,0.0247559514821107,0.859977777777778,-0.0026444444444444,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0113980770111083,0.0153999999999999,0.659218430519104,0.5496,0.0153999999999999
imdb,noniid,20,107,8,12,0.656516,0.0235219999999999,0.6325320012488292,0.0529761752676913,0.859977777777778,-0.0044222222222221,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0109893083572387,0.0153999999999999,0.659218430519104,0.5496,0.0153999999999999
imdb,noniid,20,107,8,13,0.656516,0.0272279999999999,0.6325320012488292,0.0627891873305236,0.859977777777778,-0.0067111111111108,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0127390027046203,0.0175999999999999,0.659218430519104,0.5496,0.0175999999999999
imdb,noniid,20,107,8,14,0.656516,0.017402,0.6325320012488292,0.0412888904098824,0.859977777777778,-0.0049777777777777,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0109747052192687,0.0153999999999999,0.659218430519104,0.5496,0.0153999999999999
imdb,noniid,20,107,8,15,0.656516,0.0185199999999999,0.6325320012488292,0.0444403981953941,0.859977777777778,-0.0039333333333333,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0114149451255798,0.0153999999999999,0.659218430519104,0.5496,0.0153999999999999
imdb,noniid,20,107,8,16,0.656516,0.025842,0.6325320012488292,0.0591583250007202,0.859977777777778,-0.0049333333333332,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0112440586090087,0.0153999999999999,0.659218430519104,0.5496,0.0153999999999999
imdb,noniid,20,107,8,17,0.656516,0.0244079999999999,0.6325320012488292,0.0569946109975425,0.859977777777778,0.0079111111111114,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0114589929580688,0.0153999999999999,0.659218430519104,0.5496,0.0153999999999999
imdb,noniid,20,107,8,18,0.656516,0.0196319999999999,0.6325320012488292,0.0430712169351037,0.859977777777778,-0.005311111111111,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0121060609817504,0.0163999999999999,0.659218430519104,0.5496,0.0163999999999999
imdb,noniid,20,107,8,19,0.656516,0.0247659999999999,0.6325320012488292,0.0565999006122727,0.859977777777778,0.0091666666666667,,0.5496,0.5306897279055052,0.9893826189539914,0.6908292147171884,0.659218430519104,0.0113633871078491,0.0151999999999999,0.659218430519104,0.5496,0.0151999999999999
imdb,noniid,20,107,9,0,0.683398,0.030084,0.6987874920229739,0.0614484362289824,0.8807777777777779,0.0002666666666666,,0.6176,0.5742527653565545,0.9594966574911522,0.71849234393404,0.6298459768295288,0.0132400393486022,0.0303999999999999,0.6298459768295288,0.6176,0.0303999999999999
imdb,noniid,20,107,9,1,0.683398,0.0134199999999999,0.6987874920229739,0.0324358852176808,0.8807777777777779,0.0009777777777779,,0.6176,0.5742527653565545,0.9594966574911522,0.71849234393404,0.6298459768295288,0.0122672319412231,0.028,0.6298459768295288,0.6176,0.028
