dataset,partition,num_clients,seed,round,client_id,global_gtg_rob,gtg_rob_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_priv,gtg_priv_contribution,gtg_priv_abs_contribution,accuracy,precision,recall,f1,loss,gtg_loss_contribution,gtg_acc_contribution,global_gtg_loss,global_gtg_acc,acc_contribution
imdb,noniid,20,42,3,2,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,3,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,4,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,5,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,6,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,7,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,8,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,9,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,10,0.683662,0.0692683333333333,0.7065761258041459,0.1592862872713058,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,11,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,12,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,13,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0002659259259259,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0043238938053097,0.6891971230506897,0.5098,0.0043238938053097
imdb,noniid,20,42,3,14,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,15,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,16,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,17,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,18,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,3,19,0.683662,0.0,0.7065761258041459,0.0,0.8507555555555555,0.0,,0.5098,0.7613636363636364,0.0526936688950059,0.0985656491357116,0.6891971230506897,0.0,0.0,0.6891971230506897,0.5098,0.0
imdb,noniid,20,42,4,0,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,-0.0007359030504305,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,1,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
imdb,noniid,20,42,4,2,0.705476,0.0,0.7496448863636364,0.0,0.8900444444444444,0.0,,0.5158,0.7990196078431373,0.0640975226110892,0.1186749180924645,0.685746967792511,0.0,0.0,0.685746967792511,0.5158,0.0
