dataset,partition,num_clients,seed,round,client_id,global_l1o_acc,l1o_acc_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_loss,l1o_loss_contribution,global_l1o_priv,l1o_priv_contribution,global_l1o_rob,l1o_rob_contribution,acc_contribution
celeba,noniid,4,107,6,1,0.9054,0.0178,0.5964214711729623,-0.0058768614092818,0.9884424068475396,0.0099558570069874,0.8849079191196969,-0.0046163433313108,0.2525147795677185,0.0377570986747741,0.7051888888888889,-0.1170555555555556,0.8810439999999999,0.0201979999999999,0.0178
celeba,noniid,4,107,6,2,0.9054,0.0233999999999999,0.5964214711729623,0.0941538974768172,0.9884424068475396,-0.0039163955997073,0.8849079191196969,-0.0066662293576477,0.2525147795677185,0.0223429501056671,0.7051888888888889,-0.1038444444444446,0.8810439999999999,-0.024612,0.0233999999999999
celeba,noniid,4,107,6,3,0.9054,0.014,0.5964214711729623,0.0307943677401599,0.9884424068475396,-0.0030837778941027,0.8849079191196969,-0.0123353941520851,0.2525147795677185,0.0501557290554046,0.7051888888888889,-0.1304777777777777,0.8810439999999999,0.0181239999999999,0.014
celeba,noniid,4,107,7,0,0.9014,0.0337999999999999,0.5183048591080541,-0.0296435041930063,0.9775852332130334,0.011193709290025,0.8728480296495514,-0.0014021220420145,0.2737590372562408,0.0387053787708282,0.7174222222222222,-0.0483555555555554,0.8431919999999999,-0.003426,0.0337999999999999
celeba,noniid,4,107,7,1,0.9014,0.0113999999999999,0.5183048591080541,-0.0668636802177885,0.9775852332130334,-0.0042395798052169,0.8728480296495514,-0.0200610046081438,0.2737590372562408,0.0071969330310821,0.7174222222222222,0.0342111111111111,0.8431919999999999,-0.041914,0.0113999999999999
celeba,noniid,4,107,7,2,0.9014,0.0033999999999999,0.5183048591080541,0.0461445027606153,0.9775852332130334,-0.0122870190219581,0.8728480296495514,-0.0099230882762919,0.2737590372562408,-0.0217472314834594,0.7174222222222222,-0.0630000000000001,0.8431919999999999,-0.0312000000000001,0.0033999999999999
celeba,noniid,4,107,7,3,0.9014,0.0055999999999999,0.5183048591080541,0.0592738253951717,0.9775852332130334,-0.0108971178682358,0.8728480296495514,-0.0205906951573492,0.2737590372562408,0.0352434813976287,0.7174222222222222,-0.048688888888889,0.8431919999999999,-0.011518,0.0055999999999999
celeba,noniid,4,107,8,0,0.911,0.021,0.5181119648737651,-0.0212138778228641,0.977943621205998,0.0091062749968895,0.8707653454467932,0.0011922137129176,0.2372440248727798,0.0240983217954635,0.7450222222222223,-0.0568999999999999,0.8848739999999999,0.0207919999999999,0.021
celeba,noniid,4,107,8,1,0.911,0.0216,0.5181119648737651,-0.0431653006985308,0.977943621205998,-0.00206118699839,0.8707653454467932,-0.0089407828924712,0.2372440248727798,0.0344009846448898,0.7450222222222223,-0.0692111111111111,0.8848739999999999,-0.026974,0.0216
celeba,noniid,4,107,8,2,0.911,0.0188,0.5181119648737651,0.0466930005159977,0.977943621205998,-0.0130907267599791,0.8707653454467932,-0.0235982879351908,0.2372440248727798,0.0131703466176986,0.7450222222222223,-0.0793333333333332,0.8848739999999999,-0.035168,0.0188
celeba,noniid,4,107,8,3,0.911,0.0026,0.5181119648737651,0.0473942193871953,0.977943621205998,-0.0023737672425826,0.8707653454467932,-0.0153544662916741,0.2372440248727798,0.030430868268013,0.7450222222222223,-0.0288666666666665,0.8848739999999999,-0.027256,0.0026
celeba,noniid,4,107,9,0,0.9112,0.0126,0.5065847234416154,-0.0197896366741201,0.9792005212138264,0.0027433787021723,0.8714885452368848,-0.0018481772413454,0.2399825155735016,0.0057003945112228,0.7237555555555555,-0.0162111111111111,0.9000900000000001,0.003268,0.0126
celeba,noniid,4,107,9,1,0.9112,0.0323999999999999,0.5065847234416154,-0.0473524636316663,0.9792005212138264,0.0035328349277805,0.8714885452368848,-0.0083143377228226,0.2399825155735016,0.0485602915287017,0.7237555555555555,-0.0935333333333332,0.9000900000000001,0.007218,0.0323999999999999
celeba,noniid,4,107,9,2,0.9112,0.03,0.5065847234416154,0.0485729213535537,0.9792005212138264,-0.0138057996717452,0.8714885452368848,-0.0179570015907115,0.2399825155735016,0.0315488874912261,0.7237555555555555,-0.1102555555555557,0.9000900000000001,0.000356,0.03
celeba,noniid,4,107,9,3,0.9112,0.0116,0.5065847234416154,0.0755042432281872,0.9792005212138264,-0.0050022178202681,0.8714885452368848,-0.0253923481854408,0.2399825155735016,0.0478304028511047,0.7237555555555555,-0.0229111111111111,0.9000900000000001,0.014284,0.0116
celeba,noniid,4,107,10,0,0.9132,0.0143999999999999,0.517520805957074,-0.0203074094412348,0.98497475061232,0.0116339899046999,0.8789206120139721,0.0083832138933075,0.2215857356786728,0.01902636885643,0.8239333333333332,0.0415444444444443,0.920504,0.010928,0.0143999999999999
celeba,noniid,4,107,10,1,0.9132,0.0146,0.517520805957074,-0.0068504382005045,0.98497475061232,0.0068277489270833,0.8789206120139721,0.000565768543269,0.2215857356786728,0.0347977727651596,0.8239333333333332,0.014822222222222,0.920504,0.0080999999999999,0.0146
celeba,noniid,4,107,10,2,0.9132,0.0176,0.517520805957074,0.0793787782661404,0.98497475061232,-0.0105353504922809,0.8789206120139721,-0.014457436166549,0.2215857356786728,0.0309819132089614,0.8239333333333332,0.0013888888888886,0.920504,0.0007,0.0176
celeba,noniid,4,107,10,3,0.9132,0.0078,0.517520805957074,0.0476732247774848,0.98497475061232,-0.0077362051501775,0.8789206120139721,-0.01648272356057,0.2215857356786728,0.0191318243741989,0.8239333333333332,4.444444444429152e-05,0.920504,0.0105159999999999,0.0078
celeba,noniid,4,123,1,0,0.5366,0.0031999999999999,0.9932985852568876,-0.0055778192374944,0.9958273742128996,-0.0041726257871004,0.995313815781366,-0.0046861842186338,0.7112328410148621,0.2257953882217407,0.9120222222222224,0.0241111111111111,0.996568,-0.003004,0.0031999999999999
celeba,noniid,4,123,1,1,0.5366,0.003,0.9932985852568876,-0.0063266021494092,0.9958273742128996,-0.0038514954081665,0.995313815781366,-0.00434195013946,0.7112328410148621,0.0756017565727233,0.9120222222222224,-0.0229111111111111,0.996568,-0.0032539999999999,0.003
celeba,noniid,4,123,1,2,0.5366,-0.3308,0.9932985852568876,0.4928351932272304,0.9958273742128996,0.0388257547328106,0.995313815781366,0.1359009854624772,0.7112328410148621,-0.2702294588088989,0.9120222222222224,0.1184111111111112,0.996568,0.0489739999999999,-0.3308
celeba,noniid,4,123,1,3,0.5366,-0.0403999999999999,0.9932985852568876,0.0908345195484686,0.9958273742128996,0.0281808460626766,0.995313815781366,0.038315964163507,0.7112328410148621,-0.1029303669929504,0.9120222222222224,0.0359111111111112,0.996568,0.0202299999999999,-0.0403999999999999
celeba,noniid,4,123,2,0,0.8348,0.031,0.7183702644746247,-0.0084287429695441,0.9250216394634114,0.009507167463015,0.829002748121706,-0.0028417796655425,0.366728276014328,0.0344145596027374,0.7563555555555557,-0.0363999999999997,0.894326,-0.0019880000000001,0.031
celeba,noniid,4,123,2,1,0.8348,0.0887999999999999,0.7183702644746247,-0.0571562617850394,0.9250216394634114,0.0102628491566074,0.829002748121706,-0.0229231963654139,0.366728276014328,0.1143339276313781,0.7563555555555557,-0.031322222222222,0.894326,0.0170039999999999,0.0887999999999999
