dataset,partition,num_clients,seed,round,client_id,global_gtg_acc,gtg_acc_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_loss,gtg_loss_contribution,global_gtg_priv,gtg_priv_contribution,global_gtg_rob,gtg_rob_contribution,acc_contribution
celeba,iid,4,2025,10,3,,,0.4778314310798947,0.0,,,,,,,0.8322444444444443,0.0380796296296295,0.9212,0.0,
celeba,iid,4,9928,1,0,0.747,0.0473399999999999,0.7215528781793842,0.2367650481033909,0.8598114183251329,0.0,0.8184594125566479,0.0,0.472822368144989,0.0345077236493428,0.8020444444444443,0.0,0.83177,0.0,0.0473399999999999
celeba,iid,4,9928,1,1,0.747,0.0,0.7215528781793842,0.1681570640643405,0.8598114183251329,-0.0205426681690822,0.8184594125566479,-0.0323559096345301,0.472822368144989,-0.0,0.8020444444444443,-0.0846262962962963,0.83177,-0.0178470666666666,0.0
celeba,iid,4,9928,1,2,0.747,0.0,0.7215528781793842,0.0,0.8598114183251329,0.0,0.8184594125566479,0.0,0.472822368144989,-0.0,0.8020444444444443,-0.0059340740740741,0.83177,0.0,0.0
celeba,iid,4,9928,1,3,0.747,0.0,0.7215528781793842,0.1863270840994849,0.8598114183251329,0.0,0.8184594125566479,0.0,0.472822368144989,0.0190293461084365,0.8020444444444443,0.0177822222222222,0.83177,0.0,0.0
celeba,iid,4,9928,2,0,0.9118,0.0467666666666666,0.591577100241281,-0.0463407724434559,0.9523087697575582,0.0310976507517512,0.8647223328991958,0.0176681336073864,0.2165284156799316,-0.0,0.6976333333333333,-0.0506307407407407,0.905772,0.0,0.0467666666666666
celeba,iid,4,9928,2,1,0.9118,0.0462733333333333,0.591577100241281,-0.0304398259919298,0.9523087697575582,0.0275672525886823,0.8647223328991958,0.0129972487150962,0.2165284156799316,-0.0,0.6976333333333333,0.0,0.905772,0.0,0.0462733333333333
celeba,iid,4,9928,2,2,0.9118,0.03556,0.591577100241281,-0.0326657480280026,0.9523087697575582,0.0,0.8647223328991958,0.014710648358539,0.2165284156799316,0.0519121939937273,0.6976333333333333,0.0,0.905772,0.0,0.03556
celeba,iid,4,9928,2,3,0.9118,0.0,0.591577100241281,-0.0200907387789482,0.9523087697575582,0.0,0.8647223328991958,0.0,0.2165284156799316,-0.0,0.6976333333333333,0.0074903703703703,0.905772,0.0383393333333333,0.0
celeba,iid,4,9928,3,0,0.9188,-0.0034933333333333,0.5629081410535481,-0.0240328087206044,0.9591083396756273,-0.0050181755492289,0.8639069533907194,0.0,0.1966773867607116,-0.0021641001105308,0.7733666666666665,0.0,0.88654,0.0,-0.0034933333333333
celeba,iid,4,9928,3,1,0.9188,0.0057733333333333,0.5629081410535481,-0.0174847879136686,0.9591083396756273,0.0060443705890701,0.8639069533907194,0.0,0.1966773867607116,-0.0,0.7733666666666665,0.0,0.88654,0.0,0.0057733333333333
celeba,iid,4,9928,3,2,0.9188,0.0,0.5629081410535481,0.0161108590670859,0.9591083396756273,0.0,0.8639069533907194,0.0,0.1966773867607116,-0.0,0.7733666666666665,0.0,0.88654,0.0,0.0
celeba,iid,4,9928,3,3,0.9188,-0.0001666666666666,0.5629081410535481,-0.0028268711634276,0.9591083396756273,0.0011175732623312,0.8639069533907194,0.0,0.1966773867607116,-0.0,0.7733666666666665,0.0154188888888888,0.88654,0.0347837333333333,-0.0001666666666666
celeba,iid,4,9928,4,0,0.9198,-0.0014333333333333,0.5736029571646011,0.0344064691591285,0.9553791964420754,0.0,0.8597878048113451,0.0,0.1913711428642273,-0.0,0.7550777777777777,0.0,0.879586,0.0584567333333333,-0.0014333333333333
celeba,iid,4,9928,4,1,0.9198,-0.0079999999999999,0.5736029571646011,-0.0248748297811554,0.9553791964420754,0.0,0.8597878048113451,0.0,0.1913711428642273,-0.0142419844865798,0.7550777777777777,0.0,0.879586,0.0,-0.0079999999999999
celeba,iid,4,9928,4,2,0.9198,0.0069199999999999,0.5736029571646011,0.0,0.9553791964420754,0.0173296011426285,0.8597878048113451,0.0177527939862909,0.1913711428642273,-0.0,0.7550777777777777,4.777777777774291e-05,0.879586,0.0,0.0069199999999999
celeba,iid,4,9928,4,3,0.9198,0.0,0.5736029571646011,0.0197981205518684,0.9553791964420754,0.0,0.8597878048113451,0.0,0.1913711428642273,-0.0,0.7550777777777777,0.0,0.879586,0.0,0.0
celeba,iid,4,9928,5,0,0.922,0.0102,0.5188720173535792,0.0324023964133111,0.964395424583674,0.0,0.8675569189430231,0.0,0.1918847411870956,-0.0,0.7821999999999998,0.0,0.85634,0.0444796666666666,0.0102
celeba,iid,4,9928,5,1,0.922,-0.0166266666666666,0.5188720173535792,0.0,0.964395424583674,0.0,0.8675569189430231,0.0,0.1918847411870956,-0.0,0.7821999999999998,0.0,0.85634,0.0,-0.0166266666666666
