dataset,partition,num_clients,seed,round,client_id,global_gtg_acc,gtg_acc_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_loss,gtg_loss_contribution,global_gtg_priv,gtg_priv_contribution,global_gtg_rob,gtg_rob_contribution,acc_contribution
celeba,noniid,4,107,7,3,0.9014,0.0479933333333333,0.5183048591080541,0.0,0.9775852332130334,-0.0072465003967934,0.8728480296495514,0.0,0.2737590372562408,-0.0,0.6551222222222222,0.0,0.842348,0.0,0.0479933333333333
celeba,noniid,4,107,8,0,0.911,0.0102266666666666,0.5181119648737651,0.0,0.977943621205998,0.0062529668572723,0.8707653454467932,0.0,0.2372440248727798,-0.0,0.7842555555555555,-0.0194192592592592,0.884976,0.0,0.0102266666666666
celeba,noniid,4,107,8,1,0.911,0.0160733333333333,0.5181119648737651,0.0,0.977943621205998,0.0033079597864561,0.8707653454467932,0.0,0.2372440248727798,-0.0,0.7842555555555555,-0.0001940740740741,0.884976,0.0,0.0160733333333333
celeba,noniid,4,107,8,2,0.911,-0.0726533333333333,0.5181119648737651,0.2421768912779218,0.977943621205998,0.0,0.8707653454467932,-0.0024157496843175,0.2372440248727798,-0.2535036817193031,0.7842555555555555,0.0,0.884976,0.0183922666666666,-0.0726533333333333
celeba,noniid,4,107,8,3,0.911,0.0585533333333333,0.5181119648737651,0.0,0.977943621205998,5.2266564112154094e-05,0.8707653454467932,0.0,0.2372440248727798,-0.0,0.7842555555555555,0.0297451851851852,0.884976,0.0,0.0585533333333333
celeba,noniid,4,107,9,0,0.9112,0.0,0.5065847234416154,0.0,0.9792005212138264,0.0,0.8714885452368848,0.0351067307324379,0.2399825155735016,-0.0,0.6846777777777777,0.0,0.900354,0.0,0.0
celeba,noniid,4,107,9,1,0.9112,0.0,0.5065847234416154,0.0,0.9792005212138264,0.014939777704792,0.8714885452368848,0.0,0.2399825155735016,-0.0,0.6846777777777777,0.0,0.900354,0.0,0.0
celeba,noniid,4,107,9,2,0.9112,0.0,0.5065847234416154,0.1512206377138543,0.9792005212138264,0.0,0.8714885452368848,0.0,0.2399825155735016,-0.2238532468676567,0.6846777777777777,-0.0251722222222222,0.900354,0.0,0.0
celeba,noniid,4,107,9,3,0.9112,0.0674666666666666,0.5065847234416154,0.0,0.9792005212138264,0.0,0.8714885452368848,0.0,0.2399825155735016,-0.0,0.6846777777777777,0.008157037037037,0.900354,0.0097776666666666,0.0674666666666666
celeba,noniid,4,107,10,0,0.9132,-0.0313733333333333,0.517520805957074,0.0,0.98497475061232,0.0083432330003225,0.8789206120139721,0.034248839764509,0.2215857356786728,-0.0,0.7805666666666666,0.0395022222222222,0.920278,0.0,-0.0313733333333333
celeba,noniid,4,107,10,1,0.9132,0.03626,0.517520805957074,0.0,0.98497475061232,0.0083642548934759,0.8789206120139721,0.0,0.2215857356786728,-0.0,0.7805666666666666,0.0,0.920278,0.0,0.03626
celeba,noniid,4,107,10,2,0.9132,-0.0665933333333333,0.517520805957074,0.2462704129165631,0.98497475061232,0.0,0.8789206120139721,0.0,0.2215857356786728,-0.395838647087415,0.7805666666666666,0.0,0.920278,0.0199364,-0.0665933333333333
celeba,noniid,4,107,10,3,0.9132,0.0637066666666666,0.517520805957074,0.0,0.98497475061232,-0.0013578172172242,0.8789206120139721,0.0,0.2215857356786728,-0.0,0.7805666666666666,0.0,0.920278,0.0,0.0637066666666666
celeba,noniid,4,123,1,0,0.5366,-0.0218333333333333,0.9932985852568876,0.0,0.9958273742128996,0.0,0.995313815781366,0.0,0.7112328410148621,-0.0,0.9120222222222224,0.0050566666666667,0.996568,0.0,-0.0218333333333333
celeba,noniid,4,123,1,1,0.5366,0.0850999999999999,0.9932985852568876,0.0,0.9958273742128996,0.0,0.995313815781366,0.0,0.7112328410148621,-0.0,0.9120222222222224,0.0,0.996568,0.0,0.0850999999999999
celeba,noniid,4,123,1,2,0.5366,0.0,0.9932985852568876,0.5261798876528553,0.9958273742128996,0.0222586403525632,0.995313815781366,0.0685480414669246,0.7112328410148621,-0.7383382846911748,0.9120222222222224,0.0,0.996568,0.0465303333333333,0.0
celeba,noniid,4,123,1,3,0.5366,0.17708,0.9932985852568876,0.0,0.9958273742128996,0.0,0.995313815781366,0.0,0.7112328410148621,-0.0,0.9120222222222224,0.0,0.996568,0.0,0.17708
celeba,noniid,4,123,2,0,0.8348,0.0,0.7183702644746247,0.0,0.9250216394634114,0.0,0.829002748121706,0.0,0.366728276014328,-0.0,0.8555333333333335,0.0,0.893922,0.0,0.0
celeba,noniid,4,123,2,1,0.8348,0.1507133333333333,0.7183702644746247,0.0,0.9250216394634114,0.0,0.829002748121706,0.0,0.366728276014328,-0.0,0.8555333333333335,0.0,0.893922,0.0,0.1507133333333333
celeba,noniid,4,123,2,2,0.8348,0.0,0.7183702644746247,0.1682783559259073,0.9250216394634114,-0.0372929398749276,0.829002748121706,-0.0227998526667186,0.366728276014328,-0.342508494357268,0.8555333333333335,-0.0203577777777777,0.893922,2.686666666665468e-05,0.0
celeba,noniid,4,123,2,3,0.8348,0.1559,0.7183702644746247,0.0,0.9250216394634114,0.0,0.829002748121706,0.0,0.366728276014328,-0.0,0.8555333333333335,-0.0076503703703703,0.893922,0.0,0.1559
celeba,noniid,4,123,3,0,0.892,0.0,0.6572072072072073,0.0,0.963353725764286,0.0,0.8466301619707606,0.0,0.2971316874027252,-0.0,0.7120555555555557,0.002745185185185,0.909228,0.0,0.0
celeba,noniid,4,123,3,1,0.892,0.08886,0.6572072072072073,0.0,0.963353725764286,0.0,0.8466301619707606,0.0,0.2971316874027252,-0.0,0.7120555555555557,0.0,0.909228,0.0,0.08886
celeba,noniid,4,123,3,2,0.892,0.0,0.6572072072072073,0.227204006058808,0.963353725764286,0.0092130830321295,0.8466301619707606,0.0204870487747101,0.2971316874027252,-0.5378259887297948,0.7120555555555557,0.0,0.909228,0.0237209999999999,0.0
celeba,noniid,4,123,3,3,0.892,0.0492466666666666,0.6572072072072073,0.0,0.963353725764286,0.0,0.8466301619707606,0.0,0.2971316874027252,-0.0,0.7120555555555557,0.0,0.909228,0.0,0.0492466666666666
celeba,noniid,4,123,4,0,0.91,0.0,0.5883388338833884,0.0,0.96640691086413,0.0,0.8668142738016504,0.0,0.2696059644222259,-0.0,0.6669333333333336,0.0319988888888888,0.918604,0.0,0.0
celeba,noniid,4,123,4,1,0.91,0.0366,0.5883388338833884,0.0,0.96640691086413,0.0,0.8668142738016504,0.0,0.2696059644222259,-0.0,0.6669333333333336,0.0,0.918604,0.0,0.0366
