dataset,partition,num_clients,seed,round,client_id,global_l1o_rob,l1o_rob_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_fair,l1o_fair_contribution,global_l1o_priv,l1o_priv_contribution,l1o_priv_abs_contribution,global_l1o_fair_eo,l1o_fair_eo_contribution,l1o_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,l1o_loss_contribution,l1o_acc_contribution,global_l1o_loss,global_l1o_acc,acc_contribution
adult,iid,20,42,1,17,0.9820053229603848,-0.0001381922407616,0.8453732785697028,-0.0029142274602055,0.7809087776300891,-0.0014376437327257,0.8639471630420856,0.0186723200037275,,0.8440760549471056,-0.0002309312364698,0.0002309312364698,0.8473743474255298,0.6846413095811267,0.6297608503100088,0.6560553633217993,0.3212402164936065,-0.0001915693283081,-0.0014331047190091,0.3212402164936065,0.8473743474255298,-0.0014331047190091
adult,iid,20,42,1,18,0.9820053229603848,3.480397174737693e-05,0.8453732785697028,0.0013132737306028,0.7809087776300891,0.0004580224252356,0.8639471630420856,-0.0014560449160734,,0.8440760549471056,-0.0006305310181669,0.0006305310181669,0.8473743474255298,0.6846413095811267,0.6297608503100088,0.6560553633217993,0.3212402164936065,0.0003207623958587,0.0012283754734363,0.3212402164936065,0.8473743474255298,0.0012283754734363
adult,iid,20,42,1,19,0.9820053229603848,0.0004882792506909,0.8453732785697028,0.0040306077172517,0.7809087776300891,0.001086379119166,0.8639471630420856,-0.0228773777213477,,0.8440760549471056,-0.0009928197906186,0.0009928197906186,0.8473743474255298,0.6846413095811267,0.6297608503100088,0.6560553633217993,0.3212402164936065,0.0001722276210784,-0.0004094584911454,0.3212402164936065,0.8473743474255298,-0.0004094584911454
adult,iid,20,42,2,0,0.9831026717166548,-9.212816050763184e-05,0.8730538922155688,1.866322497656725e-06,0.8061098100442363,0.0006071645415908,0.8114829526261227,0.0150555044322007,,0.8925241409413942,0.001016548146977,0.001016548146977,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0002893209457397,0.0008189169822909,0.307836502790451,0.8547446002661481,0.0008189169822909
adult,iid,20,42,2,1,0.9831026717166548,0.0001484287030403,0.8730538922155688,0.0076416199241019,0.8061098100442363,0.0054107034434903,0.8114829526261227,0.0245139722070146,,0.8925241409413942,0.0063123635188306,0.0063123635188306,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0003130137920379,0.0006141877367182,0.307836502790451,0.8547446002661481,0.0006141877367182
adult,iid,20,42,2,2,0.9831026717166548,0.0001269321322551,0.8730538922155688,-0.0001923003734706,0.8061098100442363,-0.0004633204633204,0.8114829526261227,0.0209088049948167,,0.8925241409413942,4.547397420340271e-05,4.547397420340271e-05,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0001540184020996,0.0011260108506501,0.307836502790451,0.8547446002661481,0.0011260108506501
adult,iid,20,42,2,3,0.9831026717166548,4.811137270965826e-05,0.8730538922155688,0.0022599753193887,0.8061098100442363,0.0032220510909035,0.8114829526261227,0.0320795815909329,,0.8925241409413942,0.0028611318587139,0.0028611318587139,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,7.590651512145996e-05,-0.0001023646227863,0.307836502790451,0.8547446002661481,-0.0001023646227863
adult,iid,20,42,2,4,0.9831026717166548,-0.0004391442317535,0.8730538922155688,-0.0037125748502994,0.8061098100442363,-0.004175182207969,0.8114829526261227,0.0133956132278769,,0.8925241409413942,-0.0052837549234453,0.0052837549234453,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,-0.0002318918704986,-0.0,0.307836502790451,0.8547446002661481,-0.0
adult,iid,20,42,2,5,0.9831026717166548,0.0001371685945338,0.8730538922155688,-0.0015719011025966,0.8061098100442363,-0.002337794468942,0.8114829526261227,0.0215145196799029,,0.8925241409413942,-0.0023787091942872,0.0023787091942872,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,-9.617209434509276e-05,-0.0001023646227863,0.307836502790451,0.8547446002661481,-0.0001023646227863
adult,iid,20,42,2,6,0.9831026717166548,-0.00046473538745,0.8730538922155688,-0.0033236832516089,0.8061098100442363,0.000756306657946,0.8114829526261227,0.0117648429218744,,0.8925241409413942,0.0013796304654518,0.0013796304654518,0.8547446002661481,0.7113350125944584,0.62533215234721,0.6655668159321235,0.307836502790451,0.0004315376281738,0.0002047292455727,0.307836502790451,0.8547446002661481,0.0002047292455727
