dataset,partition,num_clients,seed,round,client_id,global_l1o_acc,l1o_acc_contribution,global_l1o_adv,l1o_adv_contribution,global_l1o_loss,l1o_loss_contribution,global_l1o_priv,l1o_priv_contribution,global_l1o_rob,l1o_rob_contribution,acc_contribution
imdb,noniid,4,123,7,2,0.8668,0.0305999999999999,0.4513151822796493,-0.0253650377634025,0.3177662491798401,0.0441507995128631,0.8152666666666666,0.0817333333333332,0.753304,-0.000946,0.0305999999999999
imdb,noniid,4,123,7,3,0.8668,-0.0011999999999999,0.4513151822796493,0.0061538919570686,0.3177662491798401,-0.0075405240058898,0.8152666666666666,-0.0057333333333333,0.753304,0.0025399999999999,-0.0011999999999999
imdb,noniid,4,123,8,0,0.866,0.0665999999999999,0.4397228637413395,-0.0704097357082477,0.3186392188072204,0.1423318684101104,0.8293333333333333,-0.0336555555555555,0.749142,-0.022244,0.0665999999999999
imdb,noniid,4,123,8,1,0.866,0.0188,0.4397228637413395,-0.0343092420188115,0.3186392188072204,0.034917414188385,0.8293333333333333,-0.0528000000000001,0.749142,-0.007836,0.0188
imdb,noniid,4,123,8,2,0.866,0.0252,0.4397228637413395,-0.0217424074289744,0.3186392188072204,0.0359928011894226,0.8293333333333333,-0.0059777777777778,0.749142,0.0015779999999999,0.0252
imdb,noniid,4,123,8,3,0.866,-0.002,0.4397228637413395,0.0060823107459477,0.3186392188072204,-0.0077036619186401,0.8293333333333333,-0.0011777777777779,0.749142,0.002156,-0.002
imdb,noniid,4,123,9,0,0.8696,0.068,0.4250229990800368,-0.0664939669878274,0.3132537007331848,0.1488769054412841,0.6740222222222223,-0.1218666666666665,0.744916,-0.02383,0.068
imdb,noniid,4,123,9,1,0.8696,0.0158,0.4250229990800368,-0.0277762513298952,0.3132537007331848,0.0335900485515594,0.6740222222222223,-0.0388999999999999,0.744916,-0.0065779999999999,0.0158
imdb,noniid,4,123,9,2,0.8696,0.028,0.4250229990800368,-0.023883845026427,0.3132537007331848,0.0412434637546539,0.6740222222222223,-0.0898555555555553,0.744916,0.00087,0.028
imdb,noniid,4,123,9,3,0.8696,-0.0021999999999999,0.4250229990800368,0.0063489912800827,0.3132537007331848,-0.0085894763469696,0.6740222222222223,-0.0007555555555553,0.744916,0.003364,-0.0021999999999999
imdb,noniid,4,123,10,0,0.8734,0.0639999999999999,0.3991298374169911,-0.0725776001911137,0.3056325614452362,0.1440172493457794,0.7821333333333333,-0.0600222222222222,0.73783,-0.0243539999999999,0.0639999999999999
imdb,noniid,4,123,10,1,0.8734,0.0167999999999999,0.3991298374169911,-0.0309425417564854,0.3056325614452362,0.0352257490158081,0.7821333333333333,-0.0320666666666666,0.73783,-0.0095399999999999,0.0167999999999999
imdb,noniid,4,123,10,2,0.8734,0.0262,0.3991298374169911,-0.0302847046037832,0.3056325614452362,0.041794329881668,0.7821333333333333,-0.065811111111111,0.73783,0.0008179999999999,0.0262
imdb,noniid,4,123,10,3,0.8734,-0.0008,0.3991298374169911,0.0040257422442617,0.3056325614452362,-0.0087769925594329,0.7821333333333333,0.0487444444444444,0.73783,0.0014659999999999,-0.0008
imdb,noniid,4,2025,1,0,0.8242,0.2594000000000001,0.5282698374181024,-0.347438377879348,0.4515400826931,0.2641465961933136,0.9188222222222222,0.0302333333333333,0.779442,-0.13371,0.2594000000000001
imdb,noniid,4,2025,1,1,0.8242,0.0602,0.5282698374181024,-0.0450285919012692,0.4515400826931,0.0786811411380767,0.9188222222222222,-0.0320888888888888,0.779442,-0.0198439999999999,0.0602
imdb,noniid,4,2025,1,2,0.8242,0.2588,0.5282698374181024,-0.3259926316303588,0.4515400826931,0.2699713408946991,0.9188222222222222,0.0243333333333333,0.779442,-0.1143,0.2588
imdb,noniid,4,2025,1,3,0.8242,-0.0145999999999999,0.5282698374181024,0.0268392222535817,0.4515400826931,0.0651035010814666,0.9188222222222222,0.0023111111111111,0.779442,0.0159359999999999,-0.0145999999999999
imdb,noniid,4,2025,2,0,0.8158,0.0969999999999999,0.5508703113508213,-0.0999365890387168,0.3958795964717865,0.1817185580730438,0.8393777777777778,-0.0727555555555554,0.78369,-0.032264,0.0969999999999999
imdb,noniid,4,2025,2,1,0.8158,0.0313999999999999,0.5508703113508213,-0.0348002648857926,0.3958795964717865,0.0498228371143341,0.8393777777777778,-0.0020444444444445,0.78369,-0.0131959999999999,0.0313999999999999
imdb,noniid,4,2025,2,2,0.8158,-0.0128,0.5508703113508213,0.0051305092750307,0.3958795964717865,-0.0177327096462249,0.8393777777777778,-0.029711111111111,0.78369,0.010406,-0.0128
imdb,noniid,4,2025,2,3,0.8158,0.012,0.5508703113508213,-0.0238995318937669,0.3958795964717865,0.0194518566131591,0.8393777777777778,0.0182444444444442,0.78369,-0.005672,0.012
