dataset,partition,num_clients,seed,round,client_id,global_gtg_rob,gtg_rob_contribution,global_gtg_adv,gtg_adv_contribution,global_gtg_fair,gtg_fair_contribution,global_gtg_priv,gtg_priv_contribution,gtg_priv_abs_contribution,global_gtg_fair_eo,gtg_fair_eo_contribution,gtg_fair_eo_abs_contribution,accuracy,precision,recall,f1,loss,gtg_loss_contribution,gtg_acc_contribution,global_gtg_loss,global_gtg_acc,acc_contribution
adult,noniid,20,42,2,14,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,0.0208128428459167,0.0,0.3544929325580597,0.8416419285494933,0.0
adult,noniid,20,42,2,15,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0,0.0,0.3544929325580597,0.8416419285494933,0.0
adult,noniid,20,42,2,16,0.9885044528610912,0.0077498208619101,0.508392118705911,0.1513106622986749,0.8882044780268091,0.0,0.8575551258605225,0.0383469813276799,,0.9252553032461852,0.0491973333877828,0.0491973333877828,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0,0.0,0.3544929325580597,0.8416419285494933,0.0
adult,noniid,20,42,2,17,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0,0.0,0.3544929325580597,0.8416419285494933,0.0
adult,noniid,20,42,2,18,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,0.0188792999585469,0.0,0.3544929325580597,0.8416419285494933,0.0
adult,noniid,20,42,2,19,0.9885044528610912,0.0,0.508392118705911,0.0,0.8882044780268091,0.0,0.8575551258605225,0.0,,0.9252553032461852,0.0,0.0,0.8416419285494933,0.8516579406631762,0.4147896302592435,0.5578736781937697,0.3544929325580597,-0.0,0.0,0.3544929325580597,0.8416419285494933,0.0
adult,noniid,20,42,3,0,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0163203313831217,0.0163203313831217,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0,0.0,0.3467195332050323,0.8427679394001433,0.0
adult,noniid,20,42,3,1,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0,0.0,0.3467195332050323,0.8427679394001433,0.0
adult,noniid,20,42,3,2,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0,0.0,0.3467195332050323,0.8427679394001433,0.0
adult,noniid,20,42,3,3,0.98795884942164,0.0,0.5384428519373254,0.0,0.894690592210631,0.0,0.8246164777691063,0.0,,0.9519708878579916,0.0,0.0,0.8427679394001433,0.8482523444160273,0.4228644283892903,0.5643788996029495,0.3467195332050323,-0.0,0.0,0.3467195332050323,0.8427679394001433,0.0
